confirmed_cases,confirmed_deaths,majority_vaccinated,population_vaccinated
140024,2439,NV,0
142953,2486,NV,0
146398,2530,NV,0
149841,2572,NV,0
152404,2605,NV,0
153761,2636,NV,0
156946,2685,NV,0
160333,2726,NV,0
163650,2772,NV,0
167148,2818,NV,0
170911,2878,NV,0
173632,2928,NV,0
175749,2976,NV,0
179003,3027,NV,0
182580,3079,NV,0
186731,3132,NV,0
190416,3205,NV,0
194461,3255,NV,0
197481,3301,NV,0
199745,3373,NV,0
203733,3445,NV,0
207718,3506,NV,0
212038,3572,NV,0
215294,3625,NV,0
219084,3695,NV,0
222544,3762,NV,0
225070,3826,NV,0
229565,3900,NV,0
235310,3982,NV,0
240951,4059,NV,0
246349,4127,NV,0
252185,4197,NV,0
256781,4272,NV,0
259951,4356,NV,0
265165,4425,NV,0
270626,4506,NV,0
276821,4570,NV,0
282336,4631,NV,0
288211,4697,NV,0
293177,4779,NV,0
296189,4850,NV,0
301604,4932,NV,0
306995,5013,NV,0
311554,5090,NV,0
316260,5182,NV,0
320962,5256,NV,0
324941,5316,NV,0
327528,5396,NV,0
331527,5469,NV,0
336506,5539,NV,0
340684,5619,NV,0
345276,5689,NV,0
349688,5739,NV,0
353803,5789,NV,0
356336,5846,NV,0
359844,5915,NV,0
364190,5985,NV,0
368624,6063,NV,0
372620,6136,NV,0
376738,6184,NV,0
379657,6245,NV,0
381188,6320,NV,0
384088,6370,NV,0
388184,6427,NV,0
391529,6492,NV,0
394564,6542,NV,0
397597,6589,NV,0
399609,6624,NV,0
400826,6659,NV,0
403619,6711,NV,0
406970,6749,NV,0
409746,6804,NV,0
412393,6854,NV,0
415226,6909,NV,0
417125,6957,NV,0
418002,7000,NV,0
420648,7030,NV,0
423214,7086,NV,0
425864,7130,NV,0
428193,7170,NV,0
430562,7204,NV,0
432079,7240,NV,0
433029,7272,NV,0
435189,7314,NV,0
437332,7355,NV,0
439193,7388,NV,0
440970,7425,NV,0
442141,7452,NV,0
443146,7485,NV,0
443802,7538,NV,0
445439,7581,NV,0
447081,7618,NV,0
448678,7645,NV,0
450221,7685,NV,0
451637,7709,NV,0
452532,7743,NV,0
452988,7767,NV,0
453789,7784,NV,0
455055,7810,NV,0
456334,7854,NV,0
457625,7888,NV,0
458865,7911,NV,0
459671,7942,NV,0
460144,7977,NV,0
461390,8011,NV,0
462542,8043,NV,0
463706,8076,NV,0
464844,8105,NV,0
465769,8128,NV,0
466289,8150,NV,0
466626,8172,NV,0
467493,8187,NV,0
468383,8207,NV,0
469139,8224,NV,0
469990,8246,NV,0
470691,8259,NV,0
471157,8275,NV,0
471438,8287,NV,0
472273,8309,NV,0
473047,8323,NV,0
473667,8351,NV,0
474379,8368,NV,0
474966,8381,NV,0
475355,8394,NV,0
475589,8408,NV,0
476125,8424,NV,0
476689,8436,NV,0
477160,8440,NV,0
477656,8450,NV,0
478135,8460,NV,0
478474,8477,NV,0
478595,8491,NV,0
479071,8504,NV,0
479579,8517,NV,0
480056,8524,NV,0
480504,8540,NV,0.01
480948,8548,NV,0.04
481155,8554,NV,0.04
481263,8559,NV,0.06
481709,8574,NV,0.08
482128,8592,NV,0.1
482514,8598,NV,0.12
482994,8608,NV,0.26
483410,8615,NV,0.43
483654,8623,NV,0.43
483766,8637,NV,0.62
484159,8645,NV,0.78
484753,8653,NV,0.96
485147,8669,NV,1.1
485567,8673,NV,1.33
485974,8676,NV,1.55
486223,8682,NV,1.55
486325,8683,NV,1.74
486833,8695,NV,1.91
487286,8705,NV,2.28
487750,8712,NV,2.6
488181,8716,NV,3.27
488632,8718,NV,3.93
488937,8723,NV,3.93
489096,8733,NV,4.72
489622,8737,NV,5.24
490088,8745,NV,5.65
490575,8748,NV,5.65
491019,8755,NV,6.28
491463,8763,NV,6.47
491709,8767,NV,6.47
491834,8769,NV,6.72
492403,8775,NV,6.92
492842,8786,NV,7.59
493353,8788,NV,8.2
493867,8793,NV,8.63
494358,8798,NV,8.9
494659,8798,NV,8.9
494756,8807,NV,9.23
495421,8813,NV,9.52
496097,8818,NV,9.81
496676,8825,NV,10.06
497257,8835,NV,10.25
497832,8842,NV,10.39
498197,8850,NV,10.39
498329,8857,NV,10.55
499025,8865,NV,10.66
499688,8867,NV,10.78
500323,8873,NV,10.88
500948,8885,NV,10.95
501688,8891,NV,11.04
502102,8900,NV,11.08
502277,8909,NV,11.08
502961,8915,NV,11.09
503664,8920,NV,11.12
504260,8927,NV,11.14
504847,8934,NV,11.16
505447,8944,NV,11.18
505811,8945,NV,11.18
505949,8952,NV,11.18
506669,8959,NV,11.2
507338,8969,NV,11.22
507938,8976,NV,11.23
508530,8983,NV,11.26
509037,8988,NV,11.26
509363,8992,NV,11.26
509465,8999,NV,11.27
509972,9005,NV,11.3
510465,9015,NV,11.36
510886,9020,NV,11.36
511249,9023,NV,11.37
511562,9026,NV,11.37
511856,9028,NV,11.37
511912,9032,NV,11.43
512285,9038,NV,11.55
512656,9043,NV,11.6
513016,9049,NV,11.6
513314,9057,NV,11.65
513628,9064,NV,11.72
513864,9072,NV,11.72
513922,9077,NV,11.76
514164,9083,NV,11.78
514432,9088,NV,11.86
514670,9091,NV,11.86
514705,9092,NV,11.88
514817,9098,NV,12.02
514944,9098,NV,12.02
515023,9104,NV,12.13
515420,9105,NV,12.23
515758,9106,NV,12.48
516091,9109,NV,12.68
516449,9115,NV,12.86
516812,9119,NV,12.9
517023,9122,NV,12.9
517113,9126,NV,13.02
517423,9129,NV,13.34
517808,9131,NV,13.34
518122,9134,NV,13.34
518458,9135,NV,13.34
518868,9138,NV,13.34
519108,9143,NV,13.34
519216,9147,NV,14.6
519610,9154,NV,15.06
520028,9160,NV,15.34
520423,9165,NV,15.59
520769,9169,NV,15.59
521195,9173,NV,15.75
521426,9178,NV,15.75
521530,9181,NV,16.46
522003,9187,NV,17.24
522389,9190,NV,17.85
522765,9192,NV,18.36
523165,9202,NV,18.81
523620,9207,NV,18.94
523890,9211,NV,18.94
523999,9213,NV,19.55
524475,9217,NV,20.08
524975,9221,NV,20.51
525443,9225,NV,21.06
525924,9233,NV,21.51
526363,9237,NV,21.67
526651,9238,NV,21.67
526737,9244,NV,22.56
527174,9247,NV,22.56
527696,9254,NV,22.87
528180,9265,NV,23.16
528731,9268,NV,23.48
529224,9273,NV,23.55
529676,9277,NV,23.55
529895,9283,NV,23.9
530585,9292,NV,23.9
531361,9296,NV,24.34
532150,9298,NV,24.4
532994,9307,NV,24.45
533945,9315,NV,24.46
534550,9319,NV,24.46
534797,9329,NV,24.51
535974,9336,NV,24.55
537253,9341,NV,24.57
538589,9346,NV,24.6
539839,9351,NV,24.62
541405,9360,NV,24.62
542462,9369,NV,24.62
543119,9384,NV,24.86
545016,9395,NV,25.12
547273,9404,NV,25.33
549844,9418,NV,25.65
552635,9427,NV,25.65
555488,9434,NV,25.68
557632,9450,NV,25.68
558785,9466,NV,25.99
562416,9486,NV,25.99
566356,9498,NV,25.99
567758,9517,NV,26.13
569668,9536,NV,26.13
575162,9559,NV,26.15
579272,9589,NV,26.16
581477,9611,NV,26.34
588448,9638,NV,26.49
597876,9665,NV,26.74
606871,9697,NV,26.95
615999,9732,NV,27
623528,9785,NV,27.03
629717,9833,NV,27.04
633923,9885,NV,27.45
642683,9949,NV,28.23
653286,10015,NV,28.23
665325,10087,NV,28.65
676683,10163,NV,29.02
687292,10255,NV,29.09
696282,10335,NV,29.11
701325,10404,NV,29.55
711103,10509,NV,29.67
720256,10607,NV,30
731084,10711,NV,30.16
741836,10823,NV,30.35
752076,10933,NV,30.41
759456,11017,NV,30.44
763353,11119,NV,31.08
772394,11242,NV,31.98
782097,11345,NV,32.95
791559,11472,NV,33.9
799775,11587,NV,34.2
806288,11677,NV,34.37
810949,11792,NV,34.47
813945,11889,NV,35.22
821129,11994,NV,36.19
829137,12079,NV,36.19
836494,12176,NV,36.19
843357,12268,NV,38.11
849532,12361,NV,38.28
853373,12437,NV,39.06
856049,12540,NV,39.06
860948,12649,NV,40.1
866968,12749,NV,40.81
872351,12819,NV,40.81
876732,12923,NV,41.32
881042,12993,NV,41.46
884085,13073,NV,41.52
886008,13145,NV,42.69
889532,13224,NV,42.69
893462,13296,NV,42.99
896913,13370,NV,43.4
899581,13436,NV,43.75
902694,13488,NV,43.75
904647,13546,NV,43.75
905564,13618,NV,43.75
908349,13683,NV,45.05
910991,13729,NV,45.05
913423,13775,NV,45.05
915835,13828,NV,45.05
918126,13876,NV,45.05
919681,13910,NV,46.53
920374,13958,NV,46.53
922222,14009,NV,46.53
923924,14040,NV,47.9
925507,14076,NV,47.9
927127,14102,NV,47.9
928571,14132,NV,49.01
929305,14167,NV,49.01
929699,14199,NV,49.01
930891,14225,V,50.16
931973,14248,V,50.16
933071,14267,V,50.16
934007,14290,V,50.16
934828,14315,V,51.39
935332,14339,V,51.39
935560,14355,V,51.39
936236,14372,V,51.39
936963,14390,V,51.39
937631,14413,V,51.39
938286,14427,V,51.39
938801,14442,V,53.66
939187,14457,V,53.66
939356,14474,V,53.66
939922,14485,V,53.66
940503,14500,V,54.96
941009,14520,V,54.96
941446,14533,V,54.96
941863,14537,V,54.96
942132,14544,V,55.86
942280,14561,V,55.86
942779,14566,V,56.37
942967,14580,V,56.37
943222,14593,V,56.37
943652,14600,V,56.37
944076,14606,V,56.37
944277,14612,V,57.26
944378,14621,V,57.26
944803,14636,V,58.29
945201,14647,V,58.29
945504,14654,V,58.29
945720,14660,V,58.29
945960,14667,V,58.29
946145,14668,V,58.84
946283,14678,V,58.84
946543,14683,V,59.12
946766,14689,V,59.12
946957,14698,V,59.12
947139,14701,V,59.12
947307,14706,V,59.41
947396,14713,V,59.41
947451,14721,V,59.41
947610,14726,V,59.41
947761,14729,V,59.41
947902,14734,V,59.41
948025,14737,V,59.41
948157,14740,V,59.41
948226,14743,V,60.04
948271,14746,V,60.04
948391,14747,V,60.04
948539,14754,V,60.3
948633,14755,V,60.3
948705,14758,V,60.3
948830,14761,V,60.3
948923,14761,V,60.4
948976,14764,V,60.4
949133,14766,V,60.4
949263,14770,V,60.58
949378,14770,V,60.58
949532,14773,V,60.58
949648,14774,V,60.58
949732,14774,V,60.68
949785,14775,V,60.77
949917,14776,V,60.77
950088,14779,V,60.77
950223,14782,V,60.77
950374,14784,V,60.77
950501,14787,V,60.88
950591,14788,V,60.88
950643,14788,V,60.88
950801,14788,V,60.88
950946,14792,V,60.99
951092,14794,V,60.99
951267,14795,V,60.99
951380,14796,V,60.99
951482,14796,V,61.06
951544,14798,V,61.06
951763,14798,V,61.12
951984,14798,V,61.12
952189,14802,V,61.12
952398,14804,V,61.12
952628,14808,V,61.12
952814,14809,V,61.21
952916,14810,V,61.21
953297,14814,V,61.21
953724,14817,V,61.3
954199,14823,V,61.3
954853,14825,V,61.3
955587,14827,V,61.3
956119,14828,V,61.3
956410,14832,V,61.39
957594,14837,V,61.39
959098,14842,V,61.39
961058,14844,V,61.39
963092,14849,V,61.39
965420,14851,V,61.39
966777,14855,V,61.49
967662,14862,V,61.49
971961,14867,V,61.53
977579,14872,V,61.53
983629,14883,V,61.53
990057,14896,V,61.53
997121,14904,V,61.53
1002084,14911,V,61.53
1004706,14915,V,61.62
1012042,14927,V,61.62
1017560,14935,V,61.64
1025898,14945,V,61.64
1034399,14954,V,61.64
1043225,14963,V,61.64
1048653,14976,V,61.69
1051830,14994,V,61.69
1059586,15012,V,61.72
1068941,15025,V,61.72
1078002,15047,V,61.72
1086340,15082,V,61.72
1093978,15113,V,61.78
1098413,15132,V,61.78
1101163,15167,V,61.78
1107525,15201,V,61.81
1114527,15237,V,61.83
1120087,15270,V,61.83
1124986,15300,V,61.83
1129140,15328,V,61.83
1131395,15362,V,61.86
1132716,15400,V,61.86
1135796,15435,V,61.89
1138847,15464,V,61.89
1141708,15515,V,61.89
1143974,15540,V,61.89
1146041,15575,V,61.89
1147243,15593,V,61.94
1147964,15617,V,61.94
1149582,15657,V,61.94
1151081,15698,V,61.94
1152414,15727,V,61.94
1153562,15747,V,61.94
1154531,15766,V,61.94
1155165,15781,V,62.03
1155534,15802,V,62.03
1156356,15820,V,62.03
1157001,15833,V,62.03
1157637,15855,V,62.03
1158145,15870,V,62.03
1158669,15881,V,62.11
1158967,15894,V,62.11
1159157,15916,V,62.11
1159584,15922,V,62.11
1159941,15938,V,62.11
1160303,15952,V,62.11
1160562,15960,V,62.11
1160750,15970,V,62.11
1160892,15978,V,62.18
1160975,15988,V,62.18
1161131,15994,V,62.18
1161290,16002,V,62.18
1161392,16006,V,62.18
1161506,16009,V,62.18
1161586,16015,V,62.18
1161646,16017,V,62.23
1161698,16022,V,62.23
1161776,16029,V,62.23
1161848,16029,V,62.23
1161925,16033,V,62.23
1161980,16034,V,62.23
1162040,16036,V,62.23
1162096,16039,V,62.23
1162125,16043,V,62.23
1162236,16046,V,62.23
1162288,16048,V,62.29
1162322,16050,V,62.29
1162374,16050,V,62.29
1162444,16051,V,62.29
1162497,16052,V,62.29
1162539,16052,V,62.29
1162626,16053,V,62.29
1162686,16055,V,62.33
1162764,16056,V,62.33
1162841,16056,V,62.33
1162923,16057,V,62.33
1162974,16057,V,62.33
1163012,16058,V,62.33
1163109,16059,V,62.33
1163214,16060,V,62.33
1163274,16060,V,62.33
1163359,16060,V,62.33
1163472,16060,V,62.33
1163526,16060,V,62.37
1163561,16060,V,62.37
1163656,16061,V,62.37
1163726,16061,V,62.37
1163806,16061,V,62.37
1163888,16061,V,62.37
1163962,16061,V,62.37
1164030,16061,V,62.37
1164052,16061,V,62.37
1164135,16061,V,62.37
1164189,16061,V,62.37
1164259,16061,V,62.39
1164296,16062,V,62.39
1164345,16062,V,62.39
1164381,16063,V,62.39
1164411,16064,V,62.4
1164467,16064,V,62.4
1164507,16064,V,62.4
1164567,16064,V,62.4
1164614,16064,V,62.4
1164670,16065,V,62.4
1164700,16065,V,62.4
1164717,16066,V,62.4
1164774,16066,V,62.4
1164825,16068,V,62.42
1164865,16069,V,62.42
1164907,16069,V,62.42
1164953,16069,V,62.42
1164973,16069,V,62.42
1164984,16069,V,62.42
1165004,16069,V,62.42
1165026,16069,V,62.42
1165084,16069,V,62.43
1165151,16070,V,62.43
1165206,16070,V,62.43
1165247,16070,V,62.43
1165283,16071,V,62.43
1165366,16071,V,62.44
1165455,16071,V,62.44
1165552,16071,V,62.44
1165625,16071,V,62.44
1165706,16071,V,62.44
1165795,16071,V,62.45
1165849,16072,V,62.45
1165984,16074,V,62.45
1166100,16075,V,62.45
1166224,16075,V,62.45
1166377,16075,V,62.45
1166530,16075,V,62.45
1166628,16075,V,62.45
1166716,16075,V,62.47
1166916,16075,V,62.47
1167086,16076,V,62.47
1167325,16076,V,62.47
1167527,16076,V,62.47
1167732,16076,V,62.47
1167894,16076,V,62.47
1167983,16076,V,62.47
1168303,16076,V,62.47
1168664,16077,V,62.5
1169057,16078,V,62.5
1169482,16078,V,62.5
1169920,16079,V,62.5
1170194,16080,V,62.5
1170427,16080,V,62.5
1171034,16082,V,62.5
1171972,16082,V,62.5
1172938,16082,V,62.5
1174028,16082,V,62.5
1175104,16082,V,62.5
1175604,16082,V,62.5
1176165,16082,V,62.5
1177842,16083,V,62.5
1179474,16085,V,62.54
1181042,16085,V,62.54
1182776,16085,V,62.54
1184732,16086,V,62.54
1185990,16087,V,62.54
1186597,16087,V,62.54
1189656,16087,V,62.55
1192797,16092,V,62.55
1195883,16094,V,62.55
1199226,16097,V,62.55
1202461,16098,V,62.55
1204578,16101,V,62.55
1205293,16101,V,62.55
1209302,16104,V,62.55
1212906,16107,V,62.55
1216909,16109,V,62.57
1220279,16113,V,62.57
1223585,16116,V,62.57
1225305,16117,V,62.57
1226246,16120,V,62.57
1230095,16131,V,62.57
1233138,16133,V,62.57
1235920,16142,V,62.57
1238371,16147,V,62.57
1240847,16151,V,62.57
1241967,16156,V,62.6
1242241,16157,V,62.6
1242828,16160,V,62.6
1244892,16165,V,62.6
1246835,16167,V,62.6
1248856,16173,V,62.6
1250510,16178,V,62.6
1251297,16184,V,62.6
1251766,16189,V,62.6
1253341,16193,V,62.6
1254550,16198,V,62.6
1255681,16204,V,62.6
1256523,16209,V,62.6
1257320,16211,V,62.6
1257764,16213,V,62.6
1258018,16215,V,62.6
1258761,16224,V,62.6
1259420,16226,V,62.64
1259974,16228,V,62.64
1260405,16233,V,62.64
1260759,16234,V,62.64
1260978,16237,V,62.64
1261125,16238,V,62.64
1261499,16242,V,62.64
1261816,16248,V,62.64
1262082,16250,V,62.64
1262300,16254,V,62.64
1262501,16256,V,62.64
1262622,16257,V,62.66
1262696,16259,V,62.66
1262887,16260,V,62.67
1263035,16262,V,62.67
1263164,16264,V,62.67
1263256,16267,V,62.67
1263373,16268,V,62.67
1263453,16269,V,62.67
1263491,16269,V,62.67
1263591,16269,V,62.67
1263700,16269,V,62.67
1263779,16269,V,62.67
1263865,16269,V,62.67
1263943,16270,V,62.67
1263985,16270,V,62.67
1264010,16270,V,62.68
1264068,16270,V,62.68
1264130,16270,V,62.68
1264200,16271,V,62.68
1264237,16271,V,62.68
1264286,16271,V,62.68
1264316,16271,V,62.68
1264342,16272,V,62.68
1264388,16273,V,62.69
1264435,16273,V,62.69
1264468,16273,V,62.69
1264495,16274,V,62.69
1264531,16274,V,62.69
1264549,16274,V,62.7
1264556,16274,V,62.7
1264580,16274,V,62.7
1264597,16275,V,62.7
1264609,16275,V,62.7
1264622,16275,V,62.7
1264648,16276,V,62.7
1264659,16276,V,62.71
1264664,16276,V,62.71
1264690,16276,V,62.71
1264711,16276,V,62.71
1264731,16276,V,62.71
1264743,16276,V,62.71
1264762,16277,V,62.71
1264779,16277,V,62.72
1264785,16277,V,62.72
1264807,16277,V,62.72
1264822,16278,V,62.72
1264840,16278,V,62.72
1264850,16278,V,62.72
1264872,16278,V,62.72
1264879,16278,V,62.72
1264883,16278,V,62.73
1264903,16278,V,62.73
1264920,16278,V,62.74
1264935,16278,V,62.74
1264945,16278,V,62.74
1264961,16278,V,62.74
1264972,16278,V,62.74
1264978,16278,V,62.74
1265008,16278,V,62.74
1265032,16278,V,62.74
1265032,16278,V,62.74
1265072,16278,V,62.74
1265086,16278,V,62.74
1265093,16278,V,62.74
1265103,16278,V,62.74
1265115,16278,V,62.75
1265138,16278,V,62.75
1265162,16278,V,62.75
1265180,16278,V,62.75
1265201,16278,V,62.75
1265220,16279,V,62.75
1265232,16279,V,62.75
1265265,16280,V,62.75
1265301,16280,V,62.75
1265332,16280,V,62.75
1265363,16280,V,62.75
1265382,16280,V,62.75
1265389,16280,V,62.75
1265396,16280,V,62.75
1265431,16281,V,62.75
1265477,16281,V,62.75
1265523,16281,V,62.75
1265549,16281,V,62.75
1265572,16281,V,62.75
1265589,16281,V,62.75
1265601,16281,V,62.75
1265650,16281,V,62.76
1265732,16281,V,62.76
1265788,16281,V,62.76
1265876,16281,V,62.76
1265965,16281,V,62.76
1265998,16282,V,62.76
1266009,16282,V,62.76
1266104,16282,V,62.76
1266231,16283,V,62.76
1266350,16283,V,62.76
1266458,16283,V,62.76
1266561,16283,V,62.76
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
1,0,NV,0
1,0,NV,0
1,0,NV,0
1,0,NV,0
1,0,NV,0
1,0,NV,0
1,0,NV,0
1,0,NV,0
1,0,NV,0
1,0,NV,0
1,0,NV,0
1,0,NV,0
2,0,NV,0
2,0,NV,0
2,0,NV,0
2,0,NV,0
7,0,NV,0
7,0,NV,0
7,0,NV,0
7,0,NV,0
11,0,NV,0
11,0,NV,0
23,0,NV,0
23,0,NV,0
23,0,NV,0
31,0,NV,0
33,0,NV,0
42,0,NV,0
42,0,NV,0
46,1,NV,0
49,1,NV,0
52,1,NV,0
55,1,NV,0
60,1,NV,0
64,1,NV,0
66,1,NV,0
73,1,NV,0
77,1,NV,0
79,1,NV,0
81,1,NV,0
84,1,NV,0
90,1,NV,0
92,1,NV,0
93,1,NV,0
93,1,NV,0
93,1,NV,0
93,3,NV,0
93,3,NV,0
94,3,NV,0
94,3,NV,0
94,3,NV,0
94,3,NV,0
94,3,NV,0
94,3,NV,0
94,4,NV,0
94,4,NV,0
94,4,NV,0
94,4,NV,0
95,4,NV,0
95,4,NV,0
95,4,NV,0
95,4,NV,0
95,4,NV,0
95,4,NV,0
95,4,NV,0
95,4,NV,0
95,4,NV,0
95,4,NV,0
95,4,NV,0
95,4,NV,0
96,4,NV,0
96,4,NV,0
96,4,NV,0
96,4,NV,0
96,4,NV,0
96,4,NV,0
96,4,NV,0
96,4,NV,0
96,4,NV,0
97,4,NV,0
97,4,NV,0
97,4,NV,0
97,4,NV,0
97,4,NV,0
98,4,NV,0
98,4,NV,0
98,4,NV,0
98,4,NV,0
98,4,NV,0
98,4,NV,0
98,4,NV,0
99,4,NV,0
99,4,NV,0
99,4,NV,0
99,4,NV,0
99,4,NV,0
99,4,NV,0
99,4,NV,0
99,4,NV,0
99,4,NV,0
99,4,NV,0
99,4,NV,0
99,4,NV,0
99,4,NV,0
99,4,NV,0
99,4,NV,0
99,4,NV,0
99,4,NV,0
99,4,NV,0
99,4,NV,0
99,4,NV,0
99,4,NV,0
99,4,NV,0
100,4,NV,0
101,4,NV,0
101,4,NV,0
102,4,NV,0
102,4,NV,0
102,4,NV,0
103,4,NV,0
103,4,NV,0
103,4,NV,0
103,4,NV,0
103,4,NV,0
106,4,NV,0
106,4,NV,0
106,4,NV,0
108,4,NV,0
108,4,NV,0
108,4,NV,0
108,4,NV,0
108,4,NV,0
108,4,NV,0
109,4,NV,0
109,4,NV,0
109,4,NV,0
109,4,NV,0
109,4,NV,0
109,4,NV,0
109,4,NV,0
109,4,NV,0
109,4,NV,0
109,4,NV,0
111,4,NV,0
112,4,NV,0
114,4,NV,0
116,4,NV,0
116,4,NV,0
116,4,NV,0
116,4,NV,0
117,4,NV,0
120,4,NV,0
120,4,NV,0
120,4,NV,0
120,4,NV,0
120,4,NV,0
121,4,NV,0
123,4,NV,0
125,4,NV,0
125,4,NV,0
128,4,NV,0
131,4,NV,0
133,4,NV,0
133,4,NV,0
138,4,NV,0
141,4,NV,0
144,4,NV,0
146,4,NV,0
146,4,NV,0
146,4,NV,0
148,4,NV,0
148,4,NV,0
148,4,NV,0
150,4,NV,0
154,4,NV,0
154,4,NV,0
154,4,NV,0
154,4,NV,0
154,4,NV,0
154,4,NV,0
154,4,NV,0
154,4,NV,0
154,4,NV,0
154,4,NV,0
154,4,NV,0
154,4,NV,0
142,1,NV,0
143,1,NV,0
147,1,NV,0
147,1,NV,0
147,1,NV,0
153,1,NV,0
156,1,NV,0
161,1,NV,0
165,1,NV,0
168,1,NV,0
169,1,NV,0
171,1,NV,0
177,1,NV,0
178,1,NV,0
181,1,NV,0
186,1,NV,0
191,1,NV,0
192,1,NV,0
193,1,NV,0
195,1,NV,0
197,1,NV,0
199,1,NV,0
205,1,NV,0
208,2,NV,0
210,2,NV,0
210,2,NV,0
212,2,NV,0
214,2,NV,0
218,2,NV,0
219,2,NV,0
221,2,NV,0
222,2,NV,0
222,2,NV,0
223,2,NV,0
224,2,NV,0
227,2,NV,0
229,2,NV,0
233,2,NV,0
233,2,NV,0
234,2,NV,0
236,2,NV,0
241,2,NV,0
248,2,NV,0
253,2,NV,0
255,2,NV,0
260,2,NV,0
265,2,NV,0
268,2,NV,0
271,2,NV,0
273,2,NV,0
281,2,NV,0
295,2,NV,0
296,2,NV,0
306,2,NV,0
310,2,NV,0
320,2,NV,0
337,2,NV,0
347,2,NV,0
355,2,NV,0
359,2,NV,0
366,2,NV,0
375,2,NV,0
397,2,NV,0
412,2,NV,0
430,2,NV,0
454,2,NV,0
483,2,NV,0
486,2,NV,0
490,2,NV,0
512,2,NV,0
524,2,NV,0
532,2,NV,0
540,2,NV,0
545,2,NV,0
548,2,NV,0
552,2,NV,0
557,3,NV,0
565,3,NV,0
573,3,NV,0
577,3,NV,0
581,3,NV,0
582,3,NV,0
583,3,NV,0
587,3,NV,0
594,3,NV,0
600,3,NV,0
603,3,NV,0
607,3,NV,0
608,3,NV,0
609,3,NV,0
617,3,NV,0
621,3,NV,0
630,3,NV,0
630,3,NV,0
637,3,NV,0
638,3,NV,0
641,3,NV,0
648,3,NV,0
655,3,NV,0
657,3,NV,0
659,3,NV,0
668,3,NV,0
668,3,NV,0
671,3,NV,0
678,3,NV,0
685,3,NV,0
700,3,NV,0
715,3,NV,0
723,3,NV,0
728,3,NV,0
742,3,NV,0
756,3,NV,0
767,3,NV,0
783,3,NV,0
789,3,NV,0
797,3,NV,0
797,3,NV,0
801,3,NV,0
827,3,NV,0
853,3,NV,0
875,3,NV,0
885,3,NV,0
901,3,NV,0
907,3,NV,0
917,3,NV,0
947,3,NV,0
978,3,NV,0
1018,3,NV,0
1041,4,NV,0
1053,4,NV,0
1057,4,NV,0
1070,4,NV,0
1092,7,NV,0
1128,7,NV,0
1145,7,NV,0
1169,7,NV,0
1194,7,NV,0
1205,7,NV,0
1212,7,NV,0
1240,9,NV,0
1262,9,NV,0
1287,9,NV,0
1311,9,NV,0
1345,9,NV,0
1357,9,NV,0
1368,9,NV,0
1399,9,NV,0
1413,10,NV,0
1430,11,NV,0
1430,11,NV,0
1475,11,NV,0
1489,13,NV,0
1499,14,NV,0
1543,17,NV,0
1572,18,NV,0
1596,18,NV,0
1625,19,NV,0
1647,19,NV,0
1655,19,NV,0
1665,19,NV,0
1695,19,NV,0
1717,19,NV,0
1735,19,NV,0
1752,21,NV,0
1755,21,NV,0
1760,21,NV,0
1774,21,NV,0
1787,21,NV,0
1816,22,NV,0
1835,22,NV,0
1844,22,NV,0
1862,22,NV,0
1870,22,NV,0
1885,22,NV,0
1904,23,NV,0
1916,23,NV,0
1932,23,NV,0
1942,23,NV,0
1953,24,NV,0
1956,24,NV,0
1965,24,NV,0
1965,25,NV,0
1981,26,NV,0
1997,26,NV,19.63
2009,26,NV,19.63
2019,26,NV,19.63
2023,26,NV,19.63
2028,26,NV,19.63
2048,26,NV,19.63
2062,26,NV,19.63
2075,26,NV,19.63
2097,27,NV,19.63
2106,27,NV,19.63
2107,27,NV,19.63
2120,27,NV,19.63
2135,27,NV,19.63
2141,27,NV,19.63
2149,27,NV,19.63
2164,27,NV,22.83
2173,27,NV,22.83
2173,27,NV,22.83
2182,27,NV,22.83
2199,27,NV,22.83
2210,28,NV,22.83
2227,28,NV,22.83
2248,28,NV,22.83
2254,28,NV,22.83
2259,28,NV,22.83
2265,28,NV,22.83
2282,28,NV,22.83
2288,28,NV,22.83
2305,28,NV,22.83
2320,28,NV,24.1
2326,29,NV,24.1
2329,29,NV,24.1
2334,30,NV,24.1
2345,30,NV,24.1
2353,30,NV,24.1
2364,30,NV,24.1
2369,31,NV,24.1
2374,31,NV,24.1
2375,31,NV,24.1
2377,31,NV,24.1
2378,31,NV,24.1
2384,31,NV,24.1
2387,31,NV,29.76
2391,31,NV,29.76
2395,31,NV,29.76
2399,31,NV,29.76
